global_route_id,origin,vehicle_type,stop_sequence,sales_order_no,delivery_name,delivery_lat,delivery_lng,weight_kg,volume_cbm
45,Kiat Ananda Jakarta,CDE,6,2980103895407176,Ruko Cipondoh,-6.191345999999999,106.6707528,8.0,0.001
45,Kiat Ananda Jakarta,CDE,7,4292403912697880,Ruko Cipondoh,-6.191345999999999,106.6707528,3.0,0.0214
45,Kiat Ananda Jakarta,CDE,8,6848003894550884-R1,Ruko Cipondoh,-6.191345999999999,106.6707528,1.2,0.0049
45,Kiat Ananda Jakarta,CDE,9,9923003917954412,Ruko Cipondoh,-6.191345999999999,106.6707528,0.03,0.42
45,Kiat Ananda Jakarta,CDE,10,7223703895419170A,Ruko Babakan Tangerang,-6.1894652,106.6366543,290.8,1.0744
45,Kiat Ananda Jakarta,CDE,11,3245003884956141,Ruko Babakan Tangerang,-6.1894652,106.6366543,140.9,0.4563
45,Kiat Ananda Jakarta,CDE,12,3748503888601996,Ruko Babakan Tangerang,-6.1894652,106.6366543,9.02,0.0234
45,Kiat Ananda Jakarta,CDE,13,3012103902383968,Ruko Babakan Tangerang,-6.1894652,106.6366543,5.0,0.184
45,Kiat Ananda Jakarta,CDE,14,8419103912697529,Ruko Babakan Tangerang,-6.1894652,106.6366543,1.0,0.0071
45,Kiat Ananda Jakarta,CDE,15,7223703895419170B,Ruko Babakan Tangerang,-6.1894652,106.6366543,1.0,0.001
45,Kiat Ananda Jakarta,CDE,16,5873403917954416,Ruko Babakan Tangerang,-6.1894652,106.6366543,0.03,0.57
46,Kiat Ananda Jakarta,CDD Long,1,9616703894969423,Ruko DI Panjaitan Indramayu,-6.334823099999999,108.3317364,2299.92,8.0158
46,Kiat Ananda Jakarta,CDD Long,2,9420603895869405,Ruko DI Panjaitan Indramayu,-6.334823099999999,108.3317364,1177.56,4.4422
46,Kiat Ananda Jakarta,CDD Long,3,6090803888601486,Ruko DI Panjaitan Indramayu,-6.334823099999999,108.3317364,30.06,0.0668
46,Kiat Ananda Jakarta,CDD Long,4,9616703894969423-R1,Ruko DI Panjaitan Indramayu,-6.334823099999999,108.3317364,17.6,0.0651
46,Kiat Ananda Jakarta,CDD Long,5,6703894969423-R1,Ruko DI Panjaitan Indramayu,-6.334823099999999,108.3317364,8.8,0.0351
46,Kiat Ananda Jakarta,CDD Long,6,9420603895869405-R1,Ruko DI Panjaitan Indramayu,-6.334823099999999,108.3317364,5.6,0.0217
46,Kiat Ananda Jakarta,CDD Long,7,0603895869405-R1,Ruko DI Panjaitan Indramayu,-6.334823099999999,108.3317364,2.8,0.0117
46,Kiat Ananda Jakarta,CDD Long,8,7758703912698282,Ruko DI Panjaitan Indramayu,-6.334823099999999,108.3317364,2.0,0.02
47,Kiat Ananda Jakarta,CDE,1,7277503900674183,Anjasmoro Semarang,-6.9726689,110.3903252,671.3,2.39
47,Kiat Ananda Jakarta,CDE,2,5265003912697825,Anjasmoro Semarang,-6.9726689,110.3903252,4.0,0.02
47,Kiat Ananda Jakarta,CDE,3,6374803917939280,Anjasmoro Semarang,-6.9726689,110.3903252,0.01,0.05
48,Kiat Ananda Jakarta,CDD,1,9810303888501922,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,416.1,1.4696
48,Kiat Ananda Jakarta,CDD,2,5484703888505119,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,372.3,1.7843
48,Kiat Ananda Jakarta,CDD,3,1601603892117901,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,174.6,0.6383
48,Kiat Ananda Jakarta,CDD,4,6790603890617238,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,155.4,0.2163
48,Kiat Ananda Jakarta,CDD,5,4822903890616649,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,153.6,0.2004
48,Kiat Ananda Jakarta,CDD,6,1772003888516509,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,138.6,0.5927
48,Kiat Ananda Jakarta,CDD,7,3926403888509613,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,76.8,0.4321
48,Kiat Ananda Jakarta,CDD,8,9892503897003252,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,49.8,0.1585
48,Kiat Ananda Jakarta,CDD,9,4570003892163371,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,22.8,0.0334
48,Kiat Ananda Jakarta,CDD,10,4472203888523933,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,19.8,0.1336
48,Kiat Ananda Jakarta,CDD,11,5670703896668298,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,19.8,0.1002
48,Kiat Ananda Jakarta,CDD,12,5170403898561452,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,15.0,0.0387
48,Kiat Ananda Jakarta,CDD,13,9385103892280607,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,12.6,0.2338
48,Kiat Ananda Jakarta,CDD,14,1501603912699403,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,3.0,0.0311
48,Kiat Ananda Jakarta,CDD,15,6790603890617238-R1,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,1.8,0.0225
48,Kiat Ananda Jakarta,CDD,16,1772003888516509-R1,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,1.8,0.0225
48,Kiat Ananda Jakarta,CDD,17,1601603892117901-R1,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,1.8,0.0225
48,Kiat Ananda Jakarta,CDD,18,5484703888505119-R1,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,1.8,0.0225
48,Kiat Ananda Jakarta,CDD,19,9810303888501922-R1,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,1.2,0.011
48,Kiat Ananda Jakarta,CDD,20,9385103892280607-R1,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,1.2,0.011
48,Kiat Ananda Jakarta,CDD,21,0303888501922-R1,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,0.6,0.0001
48,Kiat Ananda Jakarta,CDD,22,5103892280607-R1,Pertamina 34.41212 Rawa Badak Subang,-6.560362599999999,107.7751868,0.6,0.0001
49,Kiat Ananda Jakarta,CDE,1,3983003898471567,Pertamina 44.574.03 Jonggrangan Klaten,-7.6897564,110.6183238,642.2,1.68
49,Kiat Ananda Jakarta,CDE,2,4647903900650162,Pertamina 44.574.03 Jonggrangan Klaten,-7.6897564,110.6183238,26.4,0.1
49,Kiat Ananda Jakarta,CDE,3,6766603912699062,Pertamina 44.574.03 Jonggrangan Klaten,-7.6897564,110.6183238,2.0,0.02
49,Kiat Ananda Jakarta,CDE,4,9118003917938888,Pertamina 44.574.03 Jonggrangan Klaten,-7.6897564,110.6183238,0.02,0.02
49,Kiat Ananda Jakarta,CDE,5,1104303900959184,Satu Kenangan Jetis Sukoharjo,-7.6820167,110.837661,262.4,1.48
49,Kiat Ananda Jakarta,CDE,6,1886403900960539,Satu Kenangan Jetis Sukoharjo,-7.6820167,110.837661,2.4,0.02
50,Kiat Ananda Jakarta,Tronton,1,7638003893983630,Mega Bekasi Hypermall,-6.249493500000001,106.9931124,2190.5,8.15
50,Kiat Ananda Jakarta,Tronton,2,9880803895599244,Mega Bekasi Hypermall,-6.249493500000001,106.9931124,50.0,0.1054
50,Kiat Ananda Jakarta,Tronton,3,4268303893987101,Mega Bekasi Hypermall,-6.249493500000001,106.9931124,24.0,0.0454
50,Kiat Ananda Jakarta,Tronton,4,9887703896341229,Mega Bekasi Hypermall,-6.249493500000001,106.9931124,21.6,0.0463
50,Kiat Ananda Jakarta,Tronton,5,8258103894002517,Mega Bekasi Hypermall,-6.249493500000001,106.9931124,15.0,0.05
50,Kiat Ananda Jakarta,Tronton,6,2139303893694225,Ruko RA Kartini Bekasi,-6.2476598,107.0016797,1642.5,6.55
50,Kiat Ananda Jakarta,Tronton,7,1651303893700974,Ruko RA Kartini Bekasi,-6.2476598,107.0016797,1271.5,5.15
50,Kiat Ananda Jakarta,Tronton,8,3883503895106031,Pertamina Bulak Kapal,-6.250172,107.024891,202.4,0.1891
50,Kiat Ananda Jakarta,Tronton,9,9049003902036067,Pertamina Bulak Kapal,-6.250172,107.024891,12.0,0.0197
50,Kiat Ananda Jakarta,Tronton,10,6246203900660281,Ruko Perumnas 3 Bekasi,-6.2428616,107.0370175,1623.5,6.65
50,Kiat Ananda Jakarta,Tronton,11,7886003900655695,Ruko Perumnas 3 Bekasi,-6.2428616,107.0370175,709.8,3.0362
51,Kiat Ananda Jakarta,Tronton,1,8746903895649640,Metropolitan Mall Bekasi,-6.249765699999999,106.9916062,1070.5,4.1
51,Kiat Ananda Jakarta,Tronton,2,5091403893625083,Mega Bekasi Hypermall,-6.249493500000001,106.9931124,446.6,1.3773
51,Kiat Ananda Jakarta,Tronton,3,3089403896148628,Mega Bekasi Hypermall,-6.249493500000001,106.9931124,5.0,0.05
51,Kiat Ananda Jakarta,Tronton,4,1044103893688840,Ruko RA Kartini Bekasi,-6.2476598,107.0016797,187.0,0.6006
51,Kiat Ananda Jakarta,Tronton,5,5486503895006048,Ruko RA Kartini Bekasi,-6.2476598,107.0016797,39.0,0.2
51,Kiat Ananda Jakarta,Tronton,6,8626803893695515,Ruko RA Kartini Bekasi,-6.2476598,107.0016797,0.4,0.0108
51,Kiat Ananda Jakarta,Tronton,7,5054603895086257,Pertamina Bulak Kapal,-6.250172,107.024891,1092.0,3.8
51,Kiat Ananda Jakarta,Tronton,8,1879003895079821,Pertamina Bulak Kapal,-6.250172,107.024891,282.2,1.0956
51,Kiat Ananda Jakarta,Tronton,9,2689603909136630,Pertamina Bulak Kapal,-6.250172,107.024891,264.0,2.15
51,Kiat Ananda Jakarta,Tronton,10,5495503895117396,Pertamina Bulak Kapal,-6.250172,107.024891,17.0,0.112
51,Kiat Ananda Jakarta,Tronton,11,4096503901939574,Pertamina Bulak Kapal,-6.250172,107.024891,8.4,0.0468
51,Kiat Ananda Jakarta,Tronton,12,8190203901985566,Pertamina Bulak Kapal,-6.250172,107.024891,8.0,0.2
51,Kiat Ananda Jakarta,Tronton,13,8254503900863185,Pertamina Bulak Kapal,-6.250172,107.024891,4.0,0.0221
51,Kiat Ananda Jakarta,Tronton,14,8685803901985100,Pertamina Bulak Kapal,-6.250172,107.024891,2.4,0.0456
51,Kiat Ananda Jakarta,Tronton,15,6996603902148715,Ruko Perumnas 3 Bekasi,-6.2428616,107.0370175,76.0,1.25
51,Kiat Ananda Jakarta,Tronton,16,1160803902356655,Ruko Perumnas 3 Bekasi,-6.2428616,107.0370175,10.0,0.0739
51,Kiat Ananda Jakarta,Tronton,17,9643603902137427,Ruko Mangunjaya Tambun,-6.240235,107.0741496,903.5,4.4
51,Kiat Ananda Jakarta,Tronton,18,3938103902132662,Ruko Mangunjaya Tambun,-6.240235,107.0741496,703.8,3.2871
51,Kiat Ananda Jakarta,Tronton,19,1026503902142701,Ruko Mangunjaya Tambun,-6.240235,107.0741496,600.0,1.35
51,Kiat Ananda Jakarta,Tronton,20,7508003905428494,Ruko Mangunjaya Tambun,-6.240235,107.0741496,10.0,0.0739
51,Kiat Ananda Jakarta,Tronton,21,1715303900876587,Ruko Bosih Bekasi,-6.2521678,107.090233,433.4,2.02
51,Kiat Ananda Jakarta,Tronton,22,6356903900856541,Ruko Bosih Bekasi,-6.2521678,107.090233,424.7,2.0826
51,Kiat Ananda Jakarta,Tronton,23,5264203912699244,Ruko Bosih Bekasi,-6.2521678,107.090233,2.0,0.01
51,Kiat Ananda Jakarta,Tronton,24,1715303900876587-R1,Ruko Bosih Bekasi,-6.2521678,107.090233,1.0,0.01
51,Kiat Ananda Jakarta,Tronton,25,3794703900857525,Ruko Bosih Bekasi,-6.2521678,107.090233,0.4,0.01
51,Kiat Ananda Jakarta,Tronton,26,7825003900857080,Ruko Bosih Bekasi,-6.2521678,107.090233,0.4,0.01
51,Kiat Ananda Jakarta,Tronton,27,8179203917938838,Ruko Bosih Bekasi,-6.2521678,107.090233,0.01,0.02
52,Kiat Ananda Jakarta,CDD Long,1,6994803912698339,Green Terrace Mall,-6.3035023,106.8859592,5.0,0.05
52,Kiat Ananda Jakarta,CDD Long,2,5075903917938870,Green Terrace Mall,-6.3035023,106.8859592,0.05,0.05
52,Kiat Ananda Jakarta,CDD Long,3,1543303902385349,Ruko Tanah Merdeka,-6.307786200000001,106.8736641,1443.0,3.15
52,Kiat Ananda Jakarta,CDD Long,4,9531203892780394,Ruko Tanah Merdeka,-6.307786200000001,106.8736641,1158.3,4.14
52,Kiat Ananda Jakarta,CDD Long,5,9736703892769235,Ruko Tanah Merdeka,-6.307786200000001,106.8736641,223.35,0.57
52,Kiat Ananda Jakarta,CDD Long,6,2767403902365449,Ruko Tanah Merdeka,-6.307786200000001,106.8736641,30.0,0.05
52,Kiat Ananda Jakarta,CDD Long,7,5378003912699214,Ruko Tanah Merdeka,-6.307786200000001,106.8736641,5.0,0.05
52,Kiat Ananda Jakarta,CDD Long,8,8241003917940483,Ruko Tanah Merdeka,-6.307786200000001,106.8736641,0.05,0.05
52,Kiat Ananda Jakarta,CDD Long,9,2818403897163630,Ruko Pasar Rebo,-6.304727,106.8629451,832.8,3.0069
52,Kiat Ananda Jakarta,CDD Long,10,4098603888602329,Ruko Pasar Rebo,-6.304727,106.8629451,10.02,0.0234
52,Kiat Ananda Jakarta,CDD Long,11,2818403897163630-R1,Ruko Pasar Rebo,-6.304727,106.8629451,7.0,0.0234
52,Kiat Ananda Jakarta,CDD Long,12,1777003895542912,Samesta Mahata Tanjung Barat,-6.3093805,106.8381766,272.03,0.8775
52,Kiat Ananda Jakarta,CDD Long,13,2588503888602593,Samesta Mahata Tanjung Barat,-6.3093805,106.8381766,10.02,0.0234
52,Kiat Ananda Jakarta,CDD Long,14,1777003895542912-R1,Samesta Mahata Tanjung Barat,-6.3093805,106.8381766,1.4,0.01
52,Kiat Ananda Jakarta,CDD Long,15,5724003895060264,Kopindosat Kebagusan,-6.3010025,106.8323014,321.03,1.3221
52,Kiat Ananda Jakarta,CDD Long,16,2569603888602440,Kopindosat Kebagusan,-6.3010025,106.8323014,10.02,0.0234
52,Kiat Ananda Jakarta,CDD Long,17,6369103894849557,Kopindosat Kebagusan,-6.3010025,106.8323014,3.0,0.116
52,Kiat Ananda Jakarta,CDD Long,18,5724003895060264-R1,Kopindosat Kebagusan,-6.3010025,106.8323014,2.0,0.0117
52,Kiat Ananda Jakarta,CDD Long,19,9606803895463816,Ruko Cilandak KKO,-6.298226,106.8150727,136.1,0.585
52,Kiat Ananda Jakarta,CDD Long,20,2539903898275009,Ruko Cilandak KKO,-6.298226,106.8150727,119.8,0.3861
52,Kiat Ananda Jakarta,CDD Long,21,8298503895721982,Ruko Cilandak KKO,-6.298226,106.8150727,75.0,0.1755
52,Kiat Ananda Jakarta,CDD Long,22,2539903898275009-R1,Ruko Cilandak KKO,-6.298226,106.8150727,0.2,0.01
53,Kiat Ananda Jakarta,Fuso,1,6992803901256288A,Ruko IBC Garut,-7.212375799999998,107.9013146,3965.52,18.16
53,Kiat Ananda Jakarta,Fuso,2,7961103902365262B,Ruko IBC Garut,-7.212375799999998,107.9013146,1097.6,2.4
53,Kiat Ananda Jakarta,Fuso,3,6992803901256288A-R1,Ruko IBC Garut,-7.212375799999998,107.9013146,24.0,0.2
53,Kiat Ananda Jakarta,Fuso,4,9038503912698671,Ruko IBC Garut,-7.212375799999998,107.9013146,12.0,0.08
53,Kiat Ananda Jakarta,Fuso,5,6992803901256288B,Ruko IBC Garut,-7.212375799999998,107.9013146,4.08,0.2
53,Kiat Ananda Jakarta,Fuso,6,7961103902365262A,Ruko IBC Garut,-7.212375799999998,107.9013146,2.0,0.16
53,Kiat Ananda Jakarta,Fuso,7,3280903917939050,Ruko IBC Garut,-7.212375799999998,107.9013146,0.04,0.16
54,Kiat Ananda Jakarta,Tronton,1,8073003900656667,Ruko Kelapa Dua Depok,-6.3547828,106.8481477,2634.5,11.0
54,Kiat Ananda Jakarta,Tronton,2,7734303898371850,Ruko Kelapa Dua Depok,-6.3547828,106.8481477,1008.6,3.816
54,Kiat Ananda Jakarta,Tronton,3,6112903902193287,Ruko Kelapa Dua Depok,-6.3547828,106.8481477,423.5,1.95
54,Kiat Ananda Jakarta,Tronton,4,7830103898359851B,Ruko Kelapa Dua Depok,-6.3547828,106.8481477,236.4,1.0522
54,Kiat Ananda Jakarta,Tronton,5,5317603912697622,Ruko Kelapa Dua Depok,-6.3547828,106.8481477,15.0,0.1
54,Kiat Ananda Jakarta,Tronton,6,6112903902193287-R1,Ruko Kelapa Dua Depok,-6.3547828,106.8481477,12.5,0.1
54,Kiat Ananda Jakarta,Tronton,7,7830103898359851B-R1,Ruko Kelapa Dua Depok,-6.3547828,106.8481477,9.0,0.0357
54,Kiat Ananda Jakarta,Tronton,8,8073003900656667-R1,Ruko Kelapa Dua Depok,-6.3547828,106.8481477,2.5,0.05
54,Kiat Ananda Jakarta,Tronton,9,8304903917940314,Ruko Kelapa Dua Depok,-6.3547828,106.8481477,0.05,0.2
54,Kiat Ananda Jakarta,Tronton,10,7067203900591525,Pertamina M. Kahfi II,-6.3535208,106.8098067,1760.4,7.14
54,Kiat Ananda Jakarta,Tronton,11,6038703917917397,Pertamina M. Kahfi II,-6.3535208,106.8098067,264.9,0.96
54,Kiat Ananda Jakarta,Tronton,12,3292503917932841,Pertamina M. Kahfi II,-6.3535208,106.8098067,51.0,0.21
54,Kiat Ananda Jakarta,Tronton,13,9365003912697517,Pertamina M. Kahfi II,-6.3535208,106.8098067,9.0,0.06
54,Kiat Ananda Jakarta,Tronton,14,9928603917940454,Pertamina M. Kahfi II,-6.3535208,106.8098067,0.03,0.12
55,Kiat Ananda Jakarta,CDE,1,1399703917652275,Rest Area KM519A Solo Ngawi,-7.480254399999999,110.918306,767.0,2.98
55,Kiat Ananda Jakarta,CDE,2,6215403912698525,Rest Area KM519A Solo Ngawi,-7.480254399999999,110.918306,2.0,0.02
55,Kiat Ananda Jakarta,CDE,3,5954503917939092,Rest Area KM519A Solo Ngawi,-7.480254399999999,110.918306,0.02,0.02
55,Kiat Ananda Jakarta,CDE,4,1832703914449901,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,221.6,0.42
55,Kiat Ananda Jakarta,CDE,5,8675903902549289,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,182.6,1.1
55,Kiat Ananda Jakarta,CDE,6,2378003911238617,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,72.0,0.44
55,Kiat Ananda Jakarta,CDE,7,1661403907608480,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,50.0,0.26
55,Kiat Ananda Jakarta,CDE,8,6575003907769198,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,32.0,0.08
55,Kiat Ananda Jakarta,CDE,9,8672703907619882,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,25.6,0.1
55,Kiat Ananda Jakarta,CDE,10,1911603918298258,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,6.6,0.02
55,Kiat Ananda Jakarta,CDE,11,5901203907623355,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,6.0,0.02
55,Kiat Ananda Jakarta,CDE,12,7173603912698143,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,6.0,0.04
55,Kiat Ananda Jakarta,CDE,13,7489903902579845,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,3.0,0.04
55,Kiat Ananda Jakarta,CDE,14,5178703903896093,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,2.4,0.02
55,Kiat Ananda Jakarta,CDE,15,2636103917940520,Rest Area KM519B Solo Ngawi,-7.481122,110.9208311,0.02,0.08
56,Kiat Ananda Jakarta,Tronton,1,6707903902047467,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,1569.6,4.72
56,Kiat Ananda Jakarta,Tronton,2,4905303898911581,Ruko Padasuka Cimahi,-6.8697303,107.5350175,2129.6,10.2
56,Kiat Ananda Jakarta,Tronton,3,8791703892229665,Ruko Jalan Setia Budi,-6.869052,107.5936873,2407.2,11.52
56,Kiat Ananda Jakarta,Tronton,4,1034303897165312,Ruko Jalan Setia Budi,-6.869052,107.5936873,24.0,0.04
56,Kiat Ananda Jakarta,Tronton,5,7137603901920661,Toserba Yogya (Ciumbuleuit),-6.8760369,107.6041454,761.6,3.52
57,Kiat Ananda Jakarta,CDD Long,1,6911303899034978,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,1432.6,9.32
57,Kiat Ananda Jakarta,CDD Long,2,5025503900827765,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,70.0,2.56
57,Kiat Ananda Jakarta,CDD Long,3,2014903902048275,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,24.0,0.08
57,Kiat Ananda Jakarta,CDD Long,4,2370203912697988,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,16.0,0.08
57,Kiat Ananda Jakarta,CDD Long,5,6911303899034978-R1,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,8.0,0.04
57,Kiat Ananda Jakarta,CDD Long,6,8620003902049657,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,4.8,0.04
57,Kiat Ananda Jakarta,CDD Long,7,1498303902048893,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,0.8,0.04
57,Kiat Ananda Jakarta,CDD Long,8,1997503902049154,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,0.8,0.04
57,Kiat Ananda Jakarta,CDD Long,9,7511703917938832,Ruko Kota Baru Parahyangan Bandung,-6.862562899999999,107.4800513,0.04,0.2
57,Kiat Ananda Jakarta,CDD Long,10,7373603898866666B,Ruko Padasuka Cimahi,-6.8697303,107.5350175,576.7,2.6325
57,Kiat Ananda Jakarta,CDD Long,11,2660303898915211,Ruko Padasuka Cimahi,-6.8697303,107.5350175,28.8,0.08
57,Kiat Ananda Jakarta,CDD Long,12,1695703912282852,Ruko Padasuka Cimahi,-6.8697303,107.5350175,24.0,0.08
57,Kiat Ananda Jakarta,CDD Long,13,1009303912698978,Ruko Padasuka Cimahi,-6.8697303,107.5350175,16.0,0.08
57,Kiat Ananda Jakarta,CDD Long,14,1819103908118718,Ruko Padasuka Cimahi,-6.8697303,107.5350175,8.0,0.04
57,Kiat Ananda Jakarta,CDD Long,15,4905303898911581-R1,Ruko Padasuka Cimahi,-6.8697303,107.5350175,8.0,0.04
57,Kiat Ananda Jakarta,CDD Long,16,7373603898866666B-R1,Ruko Padasuka Cimahi,-6.8697303,107.5350175,4.0,0.0117
57,Kiat Ananda Jakarta,CDD Long,17,5397503898870813,Ruko Padasuka Cimahi,-6.8697303,107.5350175,2.8,0.05
57,Kiat Ananda Jakarta,CDD Long,18,7345503898967745,Ruko Padasuka Cimahi,-6.8697303,107.5350175,1.0,0.01
57,Kiat Ananda Jakarta,CDD Long,19,7373603898866666A,Ruko Padasuka Cimahi,-6.8697303,107.5350175,0.5,0.0351
57,Kiat Ananda Jakarta,CDD Long,20,4673903917939846,Ruko Padasuka Cimahi,-6.8697303,107.5350175,0.04,0.2
57,Kiat Ananda Jakarta,CDD Long,21,9492003914230101,Ruko Jalan Setia Budi,-6.869052,107.5936873,56.0,0.16
57,Kiat Ananda Jakarta,CDD Long,22,6069003904446425,Ruko Jalan Setia Budi,-6.869052,107.5936873,12.0,0.04
57,Kiat Ananda Jakarta,CDD Long,23,2692403912699323,Ruko Jalan Setia Budi,-6.869052,107.5936873,12.0,0.08
57,Kiat Ananda Jakarta,CDD Long,24,9029403914757962,Ruko Jalan Setia Budi,-6.869052,107.5936873,10.8,0.04
57,Kiat Ananda Jakarta,CDD Long,25,1244803917441375,Ruko Jalan Setia Budi,-6.869052,107.5936873,10.0,0.04
57,Kiat Ananda Jakarta,CDD Long,26,8791703892229665-R1,Ruko Jalan Setia Budi,-6.869052,107.5936873,7.2,0.04
57,Kiat Ananda Jakarta,CDD Long,27,9885103906095111,Ruko Jalan Setia Budi,-6.869052,107.5936873,4.0,0.04
57,Kiat Ananda Jakarta,CDD Long,28,7737003906095313,Ruko Jalan Setia Budi,-6.869052,107.5936873,4.0,0.04
57,Kiat Ananda Jakarta,CDD Long,29,8429703906098621,Ruko Jalan Setia Budi,-6.869052,107.5936873,4.0,0.04
57,Kiat Ananda Jakarta,CDD Long,30,2405703917939270,Ruko Jalan Setia Budi,-6.869052,107.5936873,0.04,0.16
57,Kiat Ananda Jakarta,CDD Long,31,3560903912699332,Toserba Yogya (Ciumbuleuit),-6.8760369,107.6041454,8.0,0.04
57,Kiat Ananda Jakarta,CDD Long,32,7137603901920661-R1,Toserba Yogya (Ciumbuleuit),-6.8760369,107.6041454,6.0,0.04
57,Kiat Ananda Jakarta,CDD Long,33,6433903917940070,Toserba Yogya (Ciumbuleuit),-6.8760369,107.6041454,0.04,0.08
58,Kiat Ananda Jakarta,CDD Long,1,4861703894047387,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,1514.4,6.9855
58,Kiat Ananda Jakarta,CDD Long,2,3434503890334946,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,1335.6,5.9452
58,Kiat Ananda Jakarta,CDD Long,3,9159203894041161,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,476.7,2.171
58,Kiat Ananda Jakarta,CDD Long,4,4861703894047387-R1,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,21.0,0.0743
58,Kiat Ananda Jakarta,CDD Long,5,3434503890334946-R1,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,14.0,0.0434
58,Kiat Ananda Jakarta,CDD Long,6,9895303912698242,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,12.0,0.0765
58,Kiat Ananda Jakarta,CDD Long,7,4503890334946-R1,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,7.0,0.0234
58,Kiat Ananda Jakarta,CDD Long,8,7655803894047900,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,4.5,0.0111
58,Kiat Ananda Jakarta,CDD Long,9,2816303902367386,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,3.0,0.0214
58,Kiat Ananda Jakarta,CDD Long,10,1626103895538168,Ruko Gading Tutuka Soreang,-7.0202155,107.5402416,2.4,0.1002
59,Kiat Ananda Jakarta,CDE,1,3173003900645330,Ruko Diponegoro Pekalongan,-6.8843594,109.6702943,1233.0,3.94
59,Kiat Ananda Jakarta,CDE,2,1025403900646828,Ruko Diponegoro Pekalongan,-6.8843594,109.6702943,9.0,0.02
59,Kiat Ananda Jakarta,CDE,3,6377203900798548,Ruko Diponegoro Pekalongan,-6.8843594,109.6702943,7.5,0.21
59,Kiat Ananda Jakarta,CDE,4,6641603912698270,Ruko Diponegoro Pekalongan,-6.8843594,109.6702943,3.0,0.02
59,Kiat Ananda Jakarta,CDE,5,6591903907106883,Ruko Diponegoro Pekalongan,-6.8843594,109.6702943,2.0,0.06
59,Kiat Ananda Jakarta,CDE,6,2003603917940568,Ruko Diponegoro Pekalongan,-6.8843594,109.6702943,0.01,0.04
60,Kiat Ananda Jakarta,CDD Long,1,4750203900742276,Agung Podomoro Golf View Cimanggis,-6.4306778,106.8926437,1560.6,6.3146
